Date,Price
20241223,1215
20241224,1215
20241225,1215
20241226,1205
20241227,1205
20241230,1205
20241231,1205
20250102,1205
20250103,1205
20250106,1205
20250107,1205
20250108,1195
20250109,1195
20250110,1195
20250113,1195
20250114,1195
20250115,1195
20250116,1195
20250117,1195
20250120,1195
20250121,1195
20250122,1195
20250123,1195
20250124,1195
20250205,1195
20250206,1195
20250207,1195
20250208,1195
20250210,1195
20250211,1195
20250212,1195
20250213,1195
20250214,1195
20250217,1195
20250218,1195
20250219,1195
20250220,1195
20250221,1195
20250224,1195
20250225,1175
20250226,1175
20250227,1175
20250228,1175
20250303,1175
20250304,1175
20250305,1175
20250306,1175
20250307,1175
20250310,1175
20250311,1155
20250312,1155
20250313,1155
20250314,1155
20250317,1155
20250318,1155
20250319,1155
20250320,1155
20250321,1155
20250324,1155
20250325,1155
20250326,1155
20250327,1155
20250328,1155
20250331,1155
20250401,1155
20250402,1155
20250403,1155
20250407,1155
20250408,1155
20250409,1155
20250410,1145
20250411,1145
20250414,1145
20250415,1145
20250416,1145
20250417,1145
20250418,1145
20250421,1145
20250422,1135
20250423,1135
20250424,1135
20250425,1135
20250427,1135
20250428,1145
20250429,1145
20250430,1145
20250506,1145
20250507,1155
20250508,1155
20250509,1155
20250512,1155
20250513,1155
20250514,1155
20250515,1155
20250516,1155
20250519,1155
20250520,1155
20250521,1155
20250522,1155
20250523,1135
20250526,1135
20250527,1115
20250528,1115
20250529,1105
20250530,1105
20250603,1105
20250604,1095
20250605,1095
20250606,1095
20250609,1095
20250610,1095
20250611,1075
20250612,1075
20250613,1075
20250616,1065
20250617,1065
20250618,1065
20250619,1065
20250620,1065
20250623,1065
20250624,1055
20250625,1055
20250626,1055
20250627,1055
20250630,1055
20250701,1055
20250702,1055
20250703,1055
20250704,1055
20250707,1055
20250708,1055
20250709,1055
20250710,1055
20250711,1055
20250714,1055
20250715,1055
20250716,1055
20250717,1055
20250718,1055
20250721,1055
20250722,1055
20250723,1055
20250724,1065
20250725,1065
20250728,1065
20250729,1065
20250730,1065
20250731,1065
20250801,1065
20250804,1065
20250805,1085
20250806,1085
20250807,1085
20250808,1085
20250811,1085
20250812,1095
20250813,1095
20250814,1095
20250815,1095
20250818,1095
20250819,1095
20250820,1095
20250821,1095
20250822,1095
20250825,1095
20250826,1095
20250827,1115
20250828,1115
20250829,1115
20250901,1115
20250902,1115
20250903,1115
20250904,1115
20250905,1115
20250908,1115
20250909,1125
20250910,1125
20250911,1125
20250912,1125
20250915,1125
20250916,1125
20250917,1135
20250918,1135
20250919,1135
20250922,1135
20250923,1135
20250924,1135
20250925,1135
20250926,1135
20250928,1135
20250929,1135
20251009,1135
20251010,1135
20251011,1135
20251013,1135
20251014,1125
20251015,1125
20251016,1125
20251017,1125
20251020,1125
20251021,1115
20251022,1115
20251023,1095
20251024,1095
20251027,1095
20251028,1085
20251029,1085
20251030,1085
20251031,1085
20251103,1085
20251104,1085
20251105,1065
20251106,1065
20251107,1065
20251110,1065
20251111,1065
20251112,1065
20251113,1075
20251114,1095
20251117,1125
20251118,1135
20251119,1115
20251120,1115
20251121,1115
20251124,1115
20251125,1115
20251126,1115
20251127,1115
20251128,1115
20251201,1115
20251202,1115
20251203,1115
20251204,1115
20251205,1115
20251208,1115
20251209,1115
20251210,1115
20251211,1115
20251212,1115
20251215,1125
20251216,1125
20251217,1125
20251218,1125
20251219,1125
20251222,1125
20251223,1135
20251224,1135
20251225,1135
20251226,1135
20251229,1135
20251230,1135
20251231,1135
20260104,1135
20260105,1135
20260106,1135
20260107,1145
20260108,1165
20260109,1165
20260112,1165
20260113,1155
20260114,1155
20260115,1155
20260116,1155
20260119,1145
20260120,1135
20260121,1135
20260122,1135
20260123,1135
20260126,1135
20260127,1145
20260128,1145
20260129,1145
20260130,1145
20260202,1145
20260203,1145
20260204,1145
20260205,1145
20260206,1145
20260209,1145
20260210,1145
20260211,1145
20260212,1145
20260224,1145
20260225,1145
20260226,1145
20260227,1145
20260228,1145
20260302,1155
20260303,1155
20260304,1155
20260305,1155
20260306,1155
20260309,1165
20260310,1175
20260311,1175
20260312,1175
20260313,1175
20260316,1175
20260317,1175
20260318,1185
20260319,1185
20260320,1185
20260323,1195
20260324,1195
20260325,1195
20260326,1195
20260327,1195
20260330,1205
20260331,1215
20260401,1225
20260402,1225
20260403,1225
20260407,1225
20260408,1225
20260409,1225
20260410,1225
20260413,1215
20260414,1215
20260415,1215
20260416,1215
20260417,1215
20260420,1215
20260421,1215
20260422,1215
20260423,1215
20260424,1215
20260427,1215
20260428,1215
20260429,1215
20260506,1215
20260507,1205
20260508,1205
20260509,1205
20260511,1205
20260512,1205
20260513,1205
20260514,1205
20260515,1205
20260518,1205
20260519,1205
20260520,1205
20260521,1205
20260522,1215
20260525,1225
20260526,1225
20260527,1225
20260528,1225
20260529,1225
20260601,1225
20260602,1225
20260603,1225
20260604,1225
20260605,1225
20260608,1225
20260609,1225
20260610,1225
20260611,1225
20260612,1225
20260615,1225
20260616,1225
20260617,1225
20260618,1225
20260622,1225
20260623,1225
20260624,1225
20260625,1225
20260626,1225
20260629,1215
20260630,1215
20260701,1215
20260702,1215
20260703,1215
20260706,1215
20260707,1215
20260708,1215
20260709,1215
20260710,1215
20260713,1215
20260714,1215
20260715,1215
20260716,1215
20260717,1215
20260720,1215
20260721,1215
20260722,1215
20260723,1215
20260724,1215
20260727,1215
20260728,1215
20260729,1215
20260730,1215
20260731,1215
20260803,1215
20260804,1220
20260805,1220
20260806,1220
20260807,1225
20260810,1225
20260811,1225
20260812,1225
20260813,1225
20260814,1225
20260817,1225
20260818,1230
20260819,1230
20260820,1230
20260821,1230
20260824,1240
20260825,1240
20260826,1240
20260827,1245
20260828,1250
20260831,1260
